X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId
-8820933.07336593,5426811.37931191,5308779,1014650,2008,2008/01/14 05:00:00+00,2232,22,35 BENDALE BLVD,<Null>,<Null>,Local,Scarborough,21,43,43.749845,-79.23979,Mid-Block,<Null>,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,<Null>,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D43,127,Bendale (127),608
-8822202.11556097,5440181.89077369,5326661,1023204,2008,2008/02/03 05:00:00+00,343,3,STEELES AVE E,MARKHAM RD,<Null>,Major Arterial,Scarborough,23,42,43.836545,-79.25119,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,30 to 34,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,<Null>,D42,131,Rouge (131),609
-8822202.11556097,5440181.89077369,5326662,1023204,2008,2008/02/03 05:00:00+00,343,3,STEELES AVE E,MARKHAM RD,<Null>,Major Arterial,Scarborough,23,42,43.836545,-79.25119,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,35 to 39,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,<Null>,D42,131,Rouge (131),610
-8822202.11556097,5440181.89077369,5326663,1023204,2008,2008/02/03 05:00:00+00,343,3,STEELES AVE E,MARKHAM RD,<Null>,Major Arterial,Scarborough,23,42,43.836545,-79.25119,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,Minor,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,<Null>,D42,131,Rouge (131),611
-8822202.11556097,5440181.89077369,5326664,1023204,2008,2008/02/03 05:00:00+00,343,3,STEELES AVE E,MARKHAM RD,<Null>,Major Arterial,Scarborough,23,42,43.836545,-79.25119,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,15 to 19,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,<Null>,D42,131,Rouge (131),612
-8819730.82286536,5429770.65154918,5323837,1021846,2008,2008/02/17 05:00:00+00,1058,10,910 MARKHAM Rd,PAINTED POST Driv,<Null>,Major Arterial,Scarborough,24,43,43.769045,-79.22899,Mid-Block,<Null>,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,65 to 69,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D43,137,Woburn (137),613
-8819730.82286536,5429770.65154918,5323838,1021846,2008,2008/02/17 05:00:00+00,1058,10,910 MARKHAM Rd,PAINTED POST Driv,<Null>,Major Arterial,Scarborough,24,43,43.769045,-79.22899,Mid-Block,<Null>,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Passenger,20 to 24,Minimal,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D43,137,Woburn (137),614
-8819730.82286536,5429770.65154918,5323839,1021846,2008,2008/02/17 05:00:00+00,1058,10,910 MARKHAM Rd,PAINTED POST Driv,<Null>,Major Arterial,Scarborough,24,43,43.769045,-79.22899,Mid-Block,<Null>,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D43,137,Woburn (137),615
-8819730.82286536,5429770.65154918,5323840,1021846,2008,2008/02/17 05:00:00+00,1058,10,910 MARKHAM Rd,PAINTED POST Driv,<Null>,Major Arterial,Scarborough,24,43,43.769045,-79.22899,Mid-Block,<Null>,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,25 to 29,Minimal,<Null>,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D43,137,Woburn (137),616
-8853738.92730271,5402863.87688529,5331655,1025521,2008,2008/02/18 05:00:00+00,103,1,LAKE SHORE BLVD W,THIRTY FIFTH ST,<Null>,Major Arterial,Etobicoke York,3,22,43.594245,-79.53449,Mid-Block,<Null>,No Control,Rain,Dark,Wet,Non-Fatal Injury,SMV Other,Driver,60 to 64,Major,<Null>,East,"Automobile, Station Wagon",Other,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D22,19,Long Branch (19),617
-8843965.07601106,5432730.87388038,5326613,1023187,2008,2008/02/24 05:00:00+00,2132,21,BATHURST ST,CARPENTER RD,<Null>,Major Arterial,North York,"6,18",32,43.788245,-79.44669,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Approaching,Passenger,60 to 64,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D32,36,Newtonbrook West (36),618
-8843965.07601106,5432730.87388038,5326614,1023187,2008,2008/02/24 05:00:00+00,2132,21,BATHURST ST,CARPENTER RD,<Null>,Major Arterial,North York,"6,18",32,43.788245,-79.44669,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,65 to 69,Minor,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D32,36,Newtonbrook West (36),619
-8843965.07601106,5432730.87388038,5326615,1023187,2008,2008/02/24 05:00:00+00,2132,21,BATHURST ST,CARPENTER RD,<Null>,Major Arterial,North York,"6,18",32,43.788245,-79.44669,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Approaching,Passenger,15 to 19,Fatal,8,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D32,36,Newtonbrook West (36),620
-8843965.07601106,5432730.87388038,5326616,1023187,2008,2008/02/24 05:00:00+00,2132,21,BATHURST ST,CARPENTER RD,<Null>,Major Arterial,North York,"6,18",32,43.788245,-79.44669,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Approaching,Passenger,15 to 19,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D32,36,Newtonbrook West (36),621
-8843965.07601106,5432730.87388038,5326617,1023187,2008,2008/02/24 05:00:00+00,2132,21,BATHURST ST,CARPENTER RD,<Null>,Major Arterial,North York,"6,18",32,43.788245,-79.44669,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Approaching,Passenger,15 to 19,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D32,36,Newtonbrook West (36),622
-8843965.07601106,5432730.87388038,5326618,1023187,2008,2008/02/24 05:00:00+00,2132,21,BATHURST ST,CARPENTER RD,<Null>,Major Arterial,North York,"6,18",32,43.788245,-79.44669,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,15 to 19,Minor,<Null>,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D32,36,Newtonbrook West (36),623
-8847983.7096287,5426688.09690647,5334694,1026958,2008,2008/03/09 05:00:00+00,2253,22,SHEPPARD AVE W,JOHN DRURY DR,<Null>,Major Arterial,North York,6,31,43.749045,-79.48279,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,40 to 44,Minor,<Null>,West,"Automobile, Station Wagon",Going Ahead,<Null>,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D31,26,Downsview-Roding-CFB (26),624
-8847983.7096287,5426688.09690647,5334695,1026958,2008,2008/03/09 05:00:00+00,2253,22,SHEPPARD AVE W,JOHN DRURY DR,<Null>,Major Arterial,North York,6,31,43.749045,-79.48279,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,60 to 64,Major,<Null>,East,"Automobile, Station Wagon",Going Ahead,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D31,26,Downsview-Roding-CFB (26),625
-8830205.98694901,5434010.84769603,5354945,1036238,2008,2008/05/03 04:00:00+00,245,2,HUNTINGDALE BLVD,HEATHERSIDE DR,<Null>,Collector,Scarborough,22,42,43.796545,-79.32309,Mid-Block,<Null>,No Control,"Fog, Mist, Smoke, Dust",Dark,Wet,Fatal,SMV Other,Other,unknown,None,<Null>,North,Other,Parked,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D42,117,L'Amoreaux (117),626
-8830205.98694901,5434010.84769603,5354946,1036238,2008,2008/05/03 04:00:00+00,245,2,HUNTINGDALE BLVD,HEATHERSIDE DR,<Null>,Collector,Scarborough,22,42,43.796545,-79.32309,Mid-Block,<Null>,No Control,"Fog, Mist, Smoke, Dust",Dark,Wet,Fatal,SMV Other,Other,unknown,None,<Null>,North,Other,Parked,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D42,117,L'Amoreaux (117),627
-8830205.98694901,5434010.84769603,5354947,1036238,2008,2008/05/03 04:00:00+00,245,2,HUNTINGDALE BLVD,HEATHERSIDE DR,<Null>,Collector,Scarborough,22,42,43.796545,-79.32309,Mid-Block,<Null>,No Control,"Fog, Mist, Smoke, Dust",Dark,Wet,Fatal,SMV Other,Driver,20 to 24,Fatal,17,East,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D42,117,L'Amoreaux (117),628
-8844866.76388649,5421373.11002139,5363914,1040168,2008,2008/05/04 04:00:00+00,2320,23,DUFFERIN Stre,LAWRENCE Aven W,<Null>,Major Arterial,North York,8,32,43.714545,-79.45479,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Sideswipe,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D32,31,Yorkdale-Glen Park (31),629
-8844866.76388649,5421373.11002139,5363915,1040168,2008,2008/05/04 04:00:00+00,2320,23,DUFFERIN Stre,LAWRENCE Aven W,<Null>,Major Arterial,North York,8,32,43.714545,-79.45479,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Sideswipe,Driver,55 to 59,Major,<Null>,South,"Automobile, Station Wagon",Changing Lanes,Other,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D32,31,Yorkdale-Glen Park (31),630
-8844866.76388649,5421373.11002139,5363916,1040168,2008,2008/05/04 04:00:00+00,2320,23,DUFFERIN Stre,LAWRENCE Aven W,<Null>,Major Arterial,North York,8,32,43.714545,-79.45479,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Sideswipe,Driver,20 to 24,Minor,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D32,31,Yorkdale-Glen Park (31),631
-8844866.76388649,5421373.11002139,5363917,1040168,2008,2008/05/04 04:00:00+00,2320,23,DUFFERIN Stre,LAWRENCE Aven W,<Null>,Major Arterial,North York,8,32,43.714545,-79.45479,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Sideswipe,Other Property Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D32,31,Yorkdale-Glen Park (31),632
-8838977.96282352,5409290.97933809,5375121,1045221,2008,2008/06/27 04:00:00+00,53,0,FLEET ST,STADIUM RD,<Null>,Major Arterial,Toronto and East York,10,14,43.636045,-79.40189,Intersection,<Null>,No Control,Clear,Dark,Dry,Fatal,Approaching,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D14,82,Niagara (82),633
-8838977.96282352,5409290.97933809,5375122,1045221,2008,2008/06/27 04:00:00+00,53,0,FLEET ST,STADIUM RD,<Null>,Major Arterial,Toronto and East York,10,14,43.636045,-79.40189,Intersection,<Null>,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,30 to 34,None,<Null>,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D14,82,Niagara (82),634
-8838977.96282352,5409290.97933809,5375123,1045221,2008,2008/06/27 04:00:00+00,53,0,FLEET ST,STADIUM RD,<Null>,Major Arterial,Toronto and East York,10,14,43.636045,-79.40189,Intersection,<Null>,No Control,Clear,Dark,Dry,Fatal,Approaching,Passenger,20 to 24,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D14,82,Niagara (82),635
-8838977.96282352,5409290.97933809,5375124,1045221,2008,2008/06/27 04:00:00+00,53,0,FLEET ST,STADIUM RD,<Null>,Major Arterial,Toronto and East York,10,14,43.636045,-79.40189,Intersection,<Null>,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,20 to 24,Fatal,28,West,"Automobile, Station Wagon",Going Ahead,Wrong Way on One Way Road,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D14,82,Niagara (82),636
-8824270.5430194,5420828.53530208,80784507,7001762491,2017,2017/09/28 04:00:00+00,1630,16,BIRCHMOUNT RD,ZENITH DR,<Null>,Minor Arterial,Scarborough,20,41,43.711009,-79.269771,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,45,Unknown,<Null>,<Null>,<Null>,<Null>,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D41,120,Clairlea-Birchmount (120),637
-8824270.5430194,5420828.53530208,80784509,7001762491,2017,2017/09/28 04:00:00+00,1630,16,BIRCHMOUNT RD,ZENITH DR,<Null>,Minor Arterial,Scarborough,20,41,43.711009,-79.269771,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,50 to 54,Minor,<Null>,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D41,120,Clairlea-Birchmount (120),638
-8832976.72907486,5427690.43062664,80783697,7001803207,2017,2017/10/04 04:00:00+00,2308,23,900 YORK MILLS RD,<Null>,<Null>,Major Arterial,North York,16,33,43.755549,-79.34798,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,unknown,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),639
-8832976.72907486,5427690.43062664,80783698,7001803207,2017,2017/10/04 04:00:00+00,2308,23,900 YORK MILLS RD,<Null>,<Null>,Major Arterial,North York,16,33,43.755549,-79.34798,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,48,East,<Null>,<Null>,<Null>,<Null>,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),640
-8824394.55293215,5417237.39524218,80790892,7003241293,2017,2017/12/21 05:00:00+00,1528,15,KINGSTON RD,WARDEN AVE,<Null>,Major Arterial,Scarborough,20,41,43.687686,-79.270885,Intersection,At Intersection,Traffic Signal,Other,Daylight,Other,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,62,South,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,D41,122,Birchcliffe-Cliffside (122),641
-8824394.55293215,5417237.39524218,80790893,7003241293,2017,2017/12/21 05:00:00+00,1528,15,KINGSTON RD,WARDEN AVE,<Null>,Major Arterial,Scarborough,20,41,43.687686,-79.270885,Intersection,At Intersection,Traffic Signal,Other,Daylight,Other,Fatal,Pedestrian Collisions,Driver,25 to 29,None,<Null>,West,Passenger Van,Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,D41,122,Birchcliffe-Cliffside (122),642
-8853207.93333163,5416303.61663548,80791524,8000040229,2018,2018/01/07 05:00:00+00,1816,18,EGLINTON AVE W,ROYAL YORK RD,<Null>,Major Arterial,Etobicoke York,2,"23,22",43.68162,-79.52972,Mid-Block,Non Intersection,Traffic Signal,Other,Daylight,Other,Fatal,Approaching,Driver,25 to 29,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D22,9,Edenbridge-Humber Valley (9),643
-8853207.93333163,5416303.61663548,80792369,8000040229,2018,2018/01/07 05:00:00+00,1816,18,EGLINTON AVE W,ROYAL YORK RD,<Null>,Major Arterial,Etobicoke York,2,"23,22",43.68162,-79.52972,Mid-Block,Non Intersection,Traffic Signal,Other,Daylight,Other,Fatal,Approaching,Driver,85 to 89,Fatal,3,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D22,9,Edenbridge-Humber Valley (9),644
-8819373.48729992,5435265.39453863,81129083,8000165108,2018,2018/01/26 05:00:00+00,2055,20,TAPSCOTT RD,MCLEVIN AVE,65 m East of,Minor Arterial,Scarborough,23,42,43.804679,-79.22578,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,35 to 39,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D42,132,Malvern (132),645
-8819373.48729992,5435265.39453863,81129084,8000165108,2018,2018/01/26 05:00:00+00,2055,20,TAPSCOTT RD,MCLEVIN AVE,65 m East of,Minor Arterial,Scarborough,23,42,43.804679,-79.22578,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,35 to 39,Minor,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D42,132,Malvern (132),646
-8819373.48729992,5435265.39453863,81129085,8000165108,2018,2018/01/26 05:00:00+00,2055,20,TAPSCOTT RD,MCLEVIN AVE,65 m East of,Minor Arterial,Scarborough,23,42,43.804679,-79.22578,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,55 to 59,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D42,132,Malvern (132),647
-8839433.03690188,5411782.14481369,80942703,8000256570,2018,2018/02/10 05:00:00+00,34,0,BATHURST ST,DUNDAS ST W,25 m South of,Major Arterial,Toronto and East York,"11,10",14,43.652239,-79.405978,Intersection,Intersection Related,No Control,Drifting Snow,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,<Null>,West,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D14,78,Kensington-Chinatown (78),648
-8839433.03690188,5411782.14481369,80942704,8000256570,2018,2018/02/10 05:00:00+00,34,0,BATHURST ST,DUNDAS ST W,25 m South of,Major Arterial,Toronto and East York,"11,10",14,43.652239,-79.405978,Intersection,Intersection Related,No Control,Drifting Snow,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D14,78,Kensington-Chinatown (78),649
-8849133.75128808,5404298.67074672,81449963,8000301907,2018,2018/02/16 05:00:00+00,2130,21,LAKE SHORE BLVD W,ROYAL YORK RD,150 m West of,Major Arterial,Etobicoke York,3,22,43.603579,-79.493121,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,50 to 54,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D22,17,Mimico (17),650
