X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId
-8833446.38600651,5412708.38845879,81469362,9000583629,2019,2019/04/01 04:00:00+00,848,8,QUEEN ST E,CARROLL ST,13 m East of,Major Arterial,Toronto and East York,14,55,43.658259,-79.352199,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Pedestrian hit a PXO/ped. Mid-block signal,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D55,70,South Riverdale (70),758
-8820008.78763387,5440186.21195219,81240804,9000775776,2019,2019/04/30 04:00:00+00,725,7,STAINES RD,SOLSTICE DR,10 m South of,Local,Scarborough,23,42,43.836573,-79.231487,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,<Null>,South,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,131,Rouge (131),759
-8820008.78763387,5440186.21195219,81240805,9000775776,2019,2019/04/30 04:00:00+00,725,7,STAINES RD,SOLSTICE DR,10 m South of,Local,Scarborough,23,42,43.836573,-79.231487,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Running onto Roadway,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,131,Rouge (131),760
-8836559.10160807,5409882.5588005,81241880,9000918002,2019,2019/05/20 04:00:00+00,920,9,QUEENS QUAY W,YORK ST,10 m West of,Minor Arterial,Toronto and East York,10,"0,52",43.639891,-79.380161,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,Minimal,<Null>,West,Street Car,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),761
-8836559.10160807,5409882.5588005,81241881,9000918002,2019,2019/05/20 04:00:00+00,920,9,QUEENS QUAY W,YORK ST,10 m West of,Minor Arterial,Toronto and East York,10,"0,52",43.639891,-79.380161,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),762
-8837502.64561204,5409623.21899263,81242461,9000941507,2019,2019/05/23 04:00:00+00,1535,15,350 QUEENS QUAY W,<Null>,20 m East of,Minor Arterial,Toronto and East York,10,"52,14",43.638205,-79.388637,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,Minimal,<Null>,West,Street Car,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),763
-8837502.64561204,5409623.21899263,81242462,9000941507,2019,2019/05/23 04:00:00+00,1535,15,350 QUEENS QUAY W,<Null>,20 m East of,Minor Arterial,Toronto and East York,10,"52,14",43.638205,-79.388637,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,30 to 34,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),764
-8837502.64561204,5409623.21899263,81242463,9000941507,2019,2019/05/23 04:00:00+00,1535,15,350 QUEENS QUAY W,<Null>,20 m East of,Minor Arterial,Toronto and East York,10,"52,14",43.638205,-79.388637,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,Minor,<Null>,East,"Automobile, Station Wagon",Going Ahead,Other,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),765
-8841620.1309375,5413281.41357793,81510948,9001372867,2019,2019/07/22 04:00:00+00,21,0,OSSINGTON AV,BLOOR ST W,<Null>,Major Arterial,Toronto and East York,"9,11",14,43.661983,-79.425625,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,20 to 24,Major,<Null>,South,Motorcycle,Going Ahead,Exceeding Speed Limit,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D14,93,Dovercourt-Wallace Emerson-Junction (93),766
-8841620.1309375,5413281.41357793,81510949,9001372867,2019,2019/07/22 04:00:00+00,21,0,OSSINGTON AV,BLOOR ST W,<Null>,Major Arterial,Toronto and East York,"9,11",14,43.661983,-79.425625,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,<Null>,North,Intercity Bus,Turning Left,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D14,93,Dovercourt-Wallace Emerson-Junction (93),767
-8841715.97701907,5410295.11790408,81330483,9001444522,2019,2019/07/31 04:00:00+00,2147,21,QUEEN ST W,GLADSTONE AVE,51 m East of,Major Arterial,Toronto and East York,9,14,43.642573,-79.426486,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,<Null>,West,Street Car,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D14,84,Little Portugal (84),768
-8841715.97701907,5410295.11790408,81330484,9001444522,2019,2019/07/31 04:00:00+00,2147,21,QUEEN ST W,GLADSTONE AVE,51 m East of,Major Arterial,Toronto and East York,9,14,43.642573,-79.426486,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver - Not Hit,30 to 34,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D14,84,Little Portugal (84),769
-8841715.97701907,5410295.11790408,81330485,9001444522,2019,2019/07/31 04:00:00+00,2147,21,QUEEN ST W,GLADSTONE AVE,51 m East of,Major Arterial,Toronto and East York,9,14,43.642573,-79.426486,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,30 to 34,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D14,84,Little Portugal (84),770
-8841715.97701907,5410295.11790408,81330486,9001444522,2019,2019/07/31 04:00:00+00,2147,21,QUEEN ST W,GLADSTONE AVE,51 m East of,Major Arterial,Toronto and East York,9,14,43.642573,-79.426486,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control","Ability Impaired, Alcohol Over .80",<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D14,84,Little Portugal (84),771
-8840520.18304897,5415539.70017172,81331612,9001605294,2019,2019/08/23 04:00:00+00,752,7,DAVENPORT RD,BATHURST ST,<Null>,Minor Arterial,Toronto and East York,12,13,43.676657,-79.415744,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Truck Driver,35 to 39,None,<Null>,West,"Truck - Closed (Blazer, etc)",Going Ahead,Following too Close,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D13,96,Casa Loma (96),772
-8840520.18304897,5415539.70017172,81331613,9001605294,2019,2019/08/23 04:00:00+00,752,7,DAVENPORT RD,BATHURST ST,<Null>,Minor Arterial,Toronto and East York,12,13,43.676657,-79.415744,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,Minimal,<Null>,West,Municipal Transit Bus (TTC),Stopped,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D13,96,Casa Loma (96),773
-8840520.18304897,5415539.70017172,81331614,9001605294,2019,2019/08/23 04:00:00+00,752,7,DAVENPORT RD,BATHURST ST,<Null>,Minor Arterial,Toronto and East York,12,13,43.676657,-79.415744,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,25 to 29,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D13,96,Casa Loma (96),774
-8840520.18304897,5415539.70017172,81331615,9001605294,2019,2019/08/23 04:00:00+00,752,7,DAVENPORT RD,BATHURST ST,<Null>,Minor Arterial,Toronto and East York,12,13,43.676657,-79.415744,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,40 to 44,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D13,96,Casa Loma (96),775
-8840520.18304897,5415539.70017172,81331616,9001605294,2019,2019/08/23 04:00:00+00,752,7,DAVENPORT RD,BATHURST ST,<Null>,Minor Arterial,Toronto and East York,12,13,43.676657,-79.415744,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,60 to 64,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D13,96,Casa Loma (96),776
-8847306.99844416,5416290.68663507,81332219,9001695892,2019,2019/09/04 04:00:00+00,2307,23,WESTON RD,ROGERS RD,<Null>,Major Arterial,Etobicoke York,5,12,43.681536,-79.476711,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,None,<Null>,South,Municipal Transit Bus (TTC),Turning Left,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D12,111,Rockcliffe-Smythe (111),777
-8847306.99844416,5416290.68663507,81332220,9001695892,2019,2019/09/04 04:00:00+00,2307,23,WESTON RD,ROGERS RD,<Null>,Major Arterial,Etobicoke York,5,12,43.681536,-79.476711,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,40 to 44,Major,<Null>,North,Motorcycle,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D12,111,Rockcliffe-Smythe (111),778
-8816101.91878499,5428396.01314132,81333973,9001818682,2019,2019/09/21 04:00:00+00,1430,14,KINGSTON RD,OVERTURE RD,170 m East of,Major Arterial,Scarborough,24,43,43.760127,-79.196391,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,<Null>,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,136,West Hill (136),779
-8816101.91878499,5428396.01314132,81333974,9001818682,2019,2019/09/21 04:00:00+00,1430,14,KINGSTON RD,OVERTURE RD,170 m East of,Major Arterial,Scarborough,24,43,43.760127,-79.196391,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,Walking on Roadway Against Traffic,Had Been Drinking,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,136,West Hill (136),780
-8851219.65590657,5425208.52839288,81409896,9001868191,2019,2019/09/28 04:00:00+00,649,6,SHEPPARD AVE W,JANE ST,<Null>,Major Arterial,North York,"7,6",31,43.739443,-79.511859,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,55 to 59,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D31,25,Glenfield-Jane Heights (25),781
-8851219.65590657,5425208.52839288,81409897,9001868191,2019,2019/09/28 04:00:00+00,649,6,SHEPPARD AVE W,JANE ST,<Null>,Major Arterial,North York,"7,6",31,43.739443,-79.511859,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,50 to 54,Minor,<Null>,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D31,25,Glenfield-Jane Heights (25),782
-8846213.06180814,5429730.10926881,81458918,9001987118,2019,2019/10/15 04:00:00+00,442,4,DUFFERIN ST,FINCH AVE W,<Null>,Major Arterial,North York,6,32,43.768782,-79.466884,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,10 to 14,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Other,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D32,34,Bathurst Manor (34),783
-8846213.06180814,5429730.10926881,81458919,9001987118,2019,2019/10/15 04:00:00+00,442,4,DUFFERIN ST,FINCH AVE W,<Null>,Major Arterial,North York,6,32,43.768782,-79.466884,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Truck Driver,30 to 34,None,<Null>,North,"Truck - Closed (Blazer, etc)",Turning Left,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D32,34,Bathurst Manor (34),784
-8846213.06180814,5429730.10926881,81458920,9001987118,2019,2019/10/15 04:00:00+00,442,4,DUFFERIN ST,FINCH AVE W,<Null>,Major Arterial,North York,6,32,43.768782,-79.466884,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,<Null>,North,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D32,34,Bathurst Manor (34),785
-8846213.06180814,5429730.10926881,81458921,9001987118,2019,2019/10/15 04:00:00+00,442,4,DUFFERIN ST,FINCH AVE W,<Null>,Major Arterial,North York,6,32,43.768782,-79.466884,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,10 to 14,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D32,34,Bathurst Manor (34),786
-8842605.19711153,5410045.7651032,81340379,9002463440,2019,2019/12/22 05:00:00+00,1055,10,QUEEN ST W,DUNN AVE,15 m West of,Major Arterial,North York,4,"11,14",43.640952,-79.434474,Intersection,Intersection Related,Traffic Signal,Clear,"Daylight, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,<Null>,East,Street Car,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,85,South Parkdale (85),787
-8842605.19711153,5410045.7651032,81340380,9002463440,2019,2019/12/22 05:00:00+00,1055,10,QUEEN ST W,DUNN AVE,15 m West of,Major Arterial,North York,4,"11,14",43.640952,-79.434474,Intersection,Intersection Related,Traffic Signal,Clear,"Daylight, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Normal,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,85,South Parkdale (85),788
-8853375.24652629,5413382.81995215,81418687,136270,2020,2020/01/20 05:00:00+00,1658,16,ISLINGTON AVE,BROMLEY CRES,<Null>,Major Arterial,Etobicoke York,2,22,43.662642,-79.531223,Intersection,At Intersection,No Control,Clear,Daylight,Loose Snow,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,<Null>,North,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,9,Edenbridge-Humber Valley (9),789
-8853375.24652629,5413382.81995215,81418688,136270,2020,2020/01/20 05:00:00+00,1658,16,ISLINGTON AVE,BROMLEY CRES,<Null>,Major Arterial,Etobicoke York,2,22,43.662642,-79.531223,Intersection,At Intersection,No Control,Clear,Daylight,Loose Snow,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,9,Edenbridge-Humber Valley (9),790
-8851843.04505501,5403442.59435879,81483683,213617,2020,2020/01/31 05:00:00+00,845,8,LAKE SHORE BLVD W,KIPLING AVE,50 m West of,Major Arterial,Etobicoke York,3,22,43.59801,-79.517459,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Driver,60 to 64,None,<Null>,East,Street Car,Slowing or Stopping,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D22,18,New Toronto (18),791
-8851843.04505501,5403442.59435879,81483684,213617,2020,2020/01/31 05:00:00+00,845,8,LAKE SHORE BLVD W,KIPLING AVE,50 m West of,Major Arterial,Etobicoke York,3,22,43.59801,-79.517459,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Passenger,70 to 74,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D22,18,New Toronto (18),792
-8848901.98410825,5422913.67893553,81485300,437574,2020,2020/03/01 05:00:00+00,2100,21,WILSON AVE,PETHERHILL  AVE,27 m East of,Major Arterial,North York,6,31,43.724547,-79.491039,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Other,Driver,35 to 39,None,<Null>,East,Municipal Transit Bus (TTC),Pulling Away from Shoulder or Curb,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D31,26,Downsview-Roding-CFB (26),793
-8848901.98410825,5422913.67893553,81485301,437574,2020,2020/03/01 05:00:00+00,2100,21,WILSON AVE,PETHERHILL  AVE,27 m East of,Major Arterial,North York,6,31,43.724547,-79.491039,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Other,Passenger,50 to 54,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D31,26,Downsview-Roding-CFB (26),794
-8827649.08956498,5416651.3480796,81421457,474338,2020,2020/03/06 05:00:00+00,1352,13,GERRARD ST E,MAIN ST,<Null>,Minor Arterial,Toronto East York,19,55,43.683879,-79.300121,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,<Null>,West,"Bus (Other) (Go Bus, Gray Coach)",Turning Right,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D55,62,East End-Danforth (62),795
-8827649.08956498,5416651.3480796,81421458,474338,2020,2020/03/06 05:00:00+00,1352,13,GERRARD ST E,MAIN ST,<Null>,Minor Arterial,Toronto East York,19,55,43.683879,-79.300121,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,<Null>,West,<Null>,<Null>,<Null>,<Null>,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D55,62,East End-Danforth (62),796
-8847906.56522158,5416140.4536717,81418346,484297,2020,2020/03/07 05:00:00+00,1940,19,HUMBER BLVD,LOUVAIN ST,4 m West of,Collector,Etobicoke York,5,12,43.68056,-79.482097,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Other,Driver,40 to 44,Major,<Null>,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D12,111,Rockcliffe-Smythe (111),797
-8847906.56522158,5416140.4536717,81418347,484297,2020,2020/03/07 05:00:00+00,1940,19,HUMBER BLVD,LOUVAIN ST,4 m West of,Collector,Etobicoke York,5,12,43.68056,-79.482097,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Other,Passenger,60 to 64,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D12,111,Rockcliffe-Smythe (111),798
