Latitude,Longitude,PercentOfVehicles,AvgAcceleration,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther
43.738,-79.308,0.001,0.388,0.028,0.213,0.33,0.087,0.205,0.137
43.738,-79.477,0.102,0.411,0.056,0.328,0.229,0.026,0.222,0.138
43.738,-79.526,0.032,0.249,0.018,0.227,0.435,0.041,0.175,0.105
43.738,-79.518,0.007,0.4,0.02,0.144,0.455,0.068,0.195,0.118
43.738,-79.486,0.174,0.561,0.011,0.281,0.31,0.066,0.116,0.217
43.738,-79.466,0.102,0.917,0.003,0.14,0.368,0.05,0.098,0.341
43.738,-79.451,0.003,0.456,0.041,0.171,0.354,0.084,0.225,0.126
43.738,-79.591,0.041,0.739,0,0.088,0.423,0.015,0.4,0.074
43.738,-79.504,0.046,0.722,0.012,0.245,0.338,0.038,0.15,0.217
43.738,-79.248,0.06,0.547,0.034,0.197,0.457,0.023,0.178,0.112
43.738,-79.365,0.076,0.353,0.006,0.557,0.155,0.04,0.113,0.129
43.738,-79.277,0.048,0.213,0,0.262,0.637,0.003,0.054,0.044
43.738,-79.559,0.042,0.51,0.031,0.148,0.363,0.039,0.372,0.046
43.738,-79.313,0.018,0.209,0,0.627,0.177,0.035,0.115,0.046
43.738,-79.566,0.06,0.55,0.037,0.16,0.389,0.13,0.145,0.139
43.738,-79.25,0.065,0.945,0,0.488,0.225,0.023,0.116,0.148
43.738,-79.612,0.012,1.189,0.006,0.127,0.201,0.108,0.341,0.217
43.738,-79.206,0.062,0.381,0.002,0.284,0.417,0.147,0.067,0.083
43.738,-79.426,0.065,0.625,0.008,0.305,0.196,0.073,0.218,0.2
43.738,-79.604,0,0,0,0.588,0.353,0,0,0.059
43.738,-79.21,0.049,0.229,0.005,0.191,0.672,0.063,0.037,0.031
43.738,-79.245,0.036,0.517,0.034,0.287,0.574,0.004,0.027,0.074
43.738,-79.401,0.076,0.3,0.079,0.349,0.394,0.029,0.055,0.093
43.738,-79.383,0.007,0.413,0.119,0.415,0.28,0.03,0.149,0.007
43.738,-79.605,0.013,0.432,0.014,0.184,0.408,0.055,0.215,0.125
43.738,-79.59,0.018,0.435,0.012,0.159,0.404,0.054,0.217,0.154
43.738,-79.465,0.074,0.353,0,0.27,0.076,0.028,0.216,0.409
43.738,-79.621,0.038,0.576,0.003,0.052,0.083,0.01,0.771,0.081
43.738,-79.62,0.043,0.386,0.001,0.139,0.109,0.027,0.529,0.195
43.738,-79.579,0.01,0.301,0.018,0.125,0.339,0.092,0.312,0.114
43.738,-79.54,0.067,0.389,0.003,0.329,0.362,0.046,0.136,0.124
43.738,-79.295,0.036,0.427,0.004,0.393,0.36,0.063,0.084,0.097
43.738,-79.623,0.056,0.527,0.003,0.225,0.227,0.028,0.373,0.144
43.738,-79.26,0.003,0.384,0.026,0.19,0.464,0.086,0.136,0.097
43.738,-79.578,0.148,0.452,0.019,0.138,0.18,0.028,0.368,0.267
43.738,-79.312,0.002,0.189,0.062,0.241,0.299,0.107,0.099,0.192
43.738,-79.294,0.01,0.278,0.016,0.38,0.47,0.044,0.043,0.046
43.738,-79.613,0.05,1.529,0.004,0.048,0.362,0.007,0.044,0.535
43.738,-79.332,0.011,0.346,0.058,0.184,0.367,0.068,0.185,0.137
43.738,-79.617,0.1,0.589,0,0.064,0.628,0.037,0.108,0.163
43.738,-79.222,0.139,0.399,0,0.334,0.475,0.035,0.073,0.083
43.738,-79.61,0.051,0.391,0.025,0.23,0.308,0.055,0.275,0.107
43.738,-79.287,0.069,0.576,0,0.308,0.037,0.017,0.616,0.023
43.738,-79.336,0.038,0.218,0.016,0.604,0.03,0.083,0.044,0.223
43.738,-79.358,0.048,0.291,0.007,0.514,0.146,0.139,0.04,0.154
43.738,-79.463,0.06,0.855,0.008,0.07,0.751,0.088,0.014,0.068
43.738,-79.274,0.072,0.441,0.009,0.391,0.49,0.008,0.029,0.074
43.738,-79.522,0.033,0.37,0.01,0.157,0.512,0.06,0.143,0.119
43.738,-79.475,0,0,0,0.16,0.385,0.014,0.222,0.219
43.738,-79.444,0.034,0.479,0.027,0.249,0.299,0.135,0.1,0.191
43.738,-79.318,0.122,0.29,0.049,0.321,0.44,0.035,0.085,0.071
43.738,-79.352,0.063,0.332,0,0.711,0.082,0.038,0.038,0.132
43.738,-79.423,0.038,0.614,0.11,0.29,0.167,0.107,0.175,0.151
43.738,-79.314,0.008,0.067,0.018,0.629,0.148,0.06,0.068,0.078
43.738,-79.56,0.013,0.48,0.029,0.15,0.492,0.047,0.22,0.063
43.738,-79.227,0.094,0.269,0.02,0.228,0.58,0.081,0.04,0.051
43.738,-79.535,0.037,0.509,0.006,0.141,0.298,0.076,0.36,0.119
43.738,-79.581,0.067,0.555,0,0.236,0.45,0.028,0.039,0.247
43.738,-79.374,0.025,0.611,0.08,0.17,0.418,0.094,0.074,0.164
43.738,-79.402,0.039,0.321,0.22,0.319,0.218,0.064,0.033,0.147
43.738,-79.608,0.033,0.271,0.013,0.296,0.26,0.057,0.249,0.124
43.738,-79.338,0.031,0.489,0.066,0.273,0.305,0.094,0.112,0.151
43.738,-79.239,0.084,0.56,0.003,0.279,0.525,0.025,0.138,0.029
43.738,-79.569,0.004,0.582,0.04,0.207,0.413,0.075,0.154,0.112
43.738,-79.596,0.023,0.571,0.011,0.208,0.466,0.073,0.122,0.121
43.738,-79.347,0.09,0.75,0.019,0.435,0.272,0.1,0.072,0.102
43.738,-79.316,0.149,0.36,0.163,0.315,0.312,0.086,0.026,0.097
43.738,-79.576,0.035,0.391,0.006,0.127,0.381,0.036,0.37,0.081
43.738,-79.511,0.045,0.296,0,0.405,0.073,0.073,0.405,0.045
43.738,-79.28,0.038,0.254,0.01,0.208,0.716,0.019,0.019,0.028
43.738,-79.411,0.01,0.885,0.02,0.298,0.279,0.135,0.075,0.193
43.738,-79.353,0.093,0.338,0,0.732,0.076,0.04,0.036,0.116
43.738,-79.438,0.053,0.324,0.005,0.288,0.277,0.095,0.112,0.224
43.738,-79.582,0.023,0.296,0.001,0.167,0.461,0.043,0.215,0.113
43.738,-79.487,0.077,0.414,0.007,0.305,0.33,0.105,0.053,0.2
43.738,-79.276,0.093,0.105,0,0.188,0.634,0.025,0.056,0.097
43.738,-79.602,0.025,0.653,0.005,0.152,0.261,0.089,0.413,0.081
43.738,-79.611,0.115,0.831,0.002,0.212,0.259,0.044,0.344,0.14
43.738,-79.373,0.098,0.424,0.075,0.194,0.409,0.056,0.093,0.172
43.738,-79.5,0.071,0.669,0,0.282,0.288,0.115,0.107,0.207
43.738,-79.346,0.07,0.205,0.006,0.404,0.41,0.055,0.061,0.064
43.738,-79.587,0.039,0.633,0,0.232,0.098,0.096,0.472,0.102
43.738,-79.442,0.06,0.547,0.009,0.33,0.134,0.149,0.146,0.232
43.738,-79.259,0.148,0.402,0.144,0.114,0.592,0.038,0.064,0.048
43.738,-79.603,0.045,0.422,0.003,0.3,0.452,0.035,0.139,0.072
43.738,-79.342,0.062,0.369,0.036,0.588,0.108,0.088,0.087,0.092
43.738,-79.269,0.038,0.284,0.012,0.406,0.545,0.012,0,0.025
43.738,-79.552,0.029,0.309,0.016,0.121,0.443,0.025,0.325,0.07
43.738,-79.625,0.066,0.515,0.111,0.297,0.354,0,0.125,0.113
43.738,-79.537,0.027,0.41,0,0.377,0.149,0.008,0.305,0.161
43.738,-79.446,0.051,0.432,0,0.206,0.313,0.093,0.193,0.195
43.738,-79.447,0.072,0.579,0.004,0.192,0.422,0.086,0.166,0.13
43.738,-79.34,0.016,0.748,0.076,0.264,0.319,0.071,0.14,0.13
43.738,-79.261,0.048,0.336,0,0.512,0.371,0.055,0,0.062
43.738,-79.501,0.026,0.293,0.005,0.3,0.284,0.153,0.124,0.135
43.738,-79.286,0.027,0.267,0,0,0,0.052,0.891,0.057
43.738,-79.506,0.035,0.467,0.04,0.172,0.431,0.037,0.112,0.207
43.738,-79.297,0.007,0.607,0.01,0.226,0.365,0.069,0.045,0.285
43.738,-79.237,0.118,0.37,0.003,0.288,0.278,0.05,0.306,0.075
43.738,-79.505,0.084,0.457,0.027,0.268,0.231,0.083,0.154,0.237
43.738,-79.4,0.09,0.39,0.101,0.45,0.307,0.063,0.024,0.056
43.738,-79.406,0.048,0.549,0.018,0.168,0.073,0.189,0.386,0.166
43.738,-79.216,0.244,0.32,0.011,0.113,0.712,0.071,0.046,0.047
43.738,-79.499,0.08,0.708,0,0.283,0.279,0.098,0.098,0.241
43.738,-79.6,0.007,0.231,0,0.056,0.368,0.23,0.295,0.051
43.738,-79.52,0.081,0.568,0.019,0.22,0.445,0.089,0.133,0.093
43.738,-79.431,0.004,0.643,0.017,0.137,0.273,0.053,0.379,0.141
43.738,-79.433,0.04,0.376,0.01,0.202,0.203,0.068,0.348,0.168
43.738,-79.469,0.012,0.21,0,0.005,0.691,0.163,0.055,0.085
43.738,-79.457,0.011,0.193,0.023,0.371,0.557,0,0.005,0.044
43.738,-79.241,0.026,0.602,0.018,0.145,0.456,0.084,0.182,0.114
43.738,-79.403,0.073,0.421,0.225,0.395,0.257,0.048,0.028,0.048
43.738,-79.311,0.017,0.221,0.036,0.33,0.305,0.1,0.079,0.149
43.738,-79.412,0.04,0.435,0.008,0.255,0.238,0.129,0.107,0.263
43.738,-79.414,0.061,1.429,0,0.368,0.192,0.095,0.12,0.226
43.738,-79.273,0.1,0.228,0,0.488,0.435,0.002,0,0.075
43.738,-79.231,0.05,0.366,0,0.26,0.682,0.016,0.011,0.031
43.738,-79.546,0.083,0.545,0.023,0.187,0.304,0.03,0.175,0.282
43.738,-79.425,0.057,1.305,0.006,0.334,0.132,0.055,0.244,0.228
43.738,-79.455,0.018,0.268,0.06,0.319,0.525,0.064,0.009,0.023
43.738,-79.616,0.087,0.955,0,0.034,0.671,0.027,0.089,0.178
43.738,-79.408,0.033,0.451,0.005,0.439,0.245,0.065,0.131,0.115
43.738,-79.624,0.011,0.405,0.009,0.153,0.197,0.033,0.45,0.159
43.738,-79.58,0.001,0.278,0.017,0.112,0.373,0.067,0.279,0.152
43.738,-79.375,0.046,0.271,0.242,0.148,0.295,0.072,0.079,0.165
43.738,-79.262,0.061,0.546,0,0.313,0.513,0.035,0.017,0.122
43.738,-79.226,0.11,0.463,0,0.366,0.537,0.047,0,0.05
43.738,-79.229,0.062,0.269,0,0.346,0.532,0.021,0.051,0.051
43.738,-79.615,0.086,0.938,0,0.023,0.657,0.027,0.07,0.224
43.738,-79.534,0.153,0.5,0,0.017,0.375,0.192,0.397,0.019
43.738,-79.51,0.04,0.131,0,0.45,0.43,0,0,0.12
43.738,-79.223,0.005,0.336,0.013,0.477,0.297,0.062,0.095,0.056
43.738,-79.528,0.088,0.388,0.007,0.104,0.222,0.033,0.509,0.125
43.738,-79.272,0.119,0.25,0,0.602,0.264,0.028,0.03,0.076
43.738,-79.204,0.023,0.522,0.001,0.371,0.311,0.154,0.063,0.101
43.738,-79.437,0.055,0.396,0.028,0.284,0.211,0.078,0.147,0.252
43.738,-79.382,0.002,0.365,0.068,0.211,0.373,0.073,0.154,0.12
43.738,-79.242,0.058,0.626,0.013,0.229,0.465,0.065,0.115,0.113
43.738,-79.429,0.029,0.424,0.031,0.191,0.348,0.083,0.178,0.169
43.738,-79.32,0.001,0.015,0,0.113,0.73,0.038,0.058,0.062
43.738,-79.545,0.034,0.452,0.018,0.2,0.33,0.021,0.159,0.273
43.738,-79.356,0.104,0.389,0.004,0.546,0.159,0.079,0.126,0.086
43.738,-79.53,0.032,0.487,0.019,0.177,0.258,0.074,0.362,0.109
43.738,-79.315,0.083,0.549,0.062,0.597,0.103,0.115,0.035,0.088
43.738,-79.415,0.086,0.737,0.007,0.399,0.204,0.106,0.109,0.174
43.738,-79.291,0.036,0.142,0.016,0.313,0.257,0.028,0.254,0.133
43.738,-79.343,0.107,0.564,0.004,0.64,0.14,0.065,0.055,0.096
43.738,-79.27,0.087,0.476,0.041,0.269,0.411,0.046,0.131,0.103
43.738,-79.355,0.068,0.289,0.006,0.509,0.169,0.097,0.112,0.107
43.738,-79.268,0.031,0.173,0.011,0.361,0.594,0.014,0,0.02
43.738,-79.542,0.121,0.441,0.007,0.24,0.415,0.019,0.156,0.164
43.738,-79.379,0.073,0.745,0,0.163,0.085,0.427,0.224,0.101
43.738,-79.225,0.125,0.262,0,0.465,0.422,0.053,0,0.06
43.738,-79.228,0.126,0.336,0,0.277,0.582,0.048,0.042,0.052
43.738,-79.577,0.048,0.32,0.017,0.118,0.189,0.033,0.335,0.309
43.738,-79.278,0.048,0.211,0,0.381,0.492,0.032,0.032,0.064
43.738,-79.436,0.048,0.65,0.018,0.174,0.176,0.085,0.288,0.26
43.738,-79.418,0.077,0.687,0.004,0.37,0.228,0.109,0.121,0.168
43.738,-79.218,0.02,0.432,0.018,0.256,0.428,0.096,0.11,0.092
43.738,-79.319,0,0,0,0.016,0.881,0.043,0,0.059
43.738,-79.283,0.054,0.569,0,0.482,0.272,0.005,0.065,0.176
43.738,-79.334,0.006,0.115,0.036,0.1,0.49,0.055,0.097,0.222
43.738,-79.376,0.046,0.463,0.198,0.158,0.32,0.083,0.094,0.148
43.738,-79.247,0.022,0.235,0.041,0.204,0.405,0.027,0.194,0.13
43.738,-79.525,0.063,0.363,0.012,0.154,0.475,0.055,0.188,0.117
43.738,-79.448,0.101,0.694,0,0.217,0.402,0.034,0.159,0.187
43.738,-79.244,0.017,0.398,0.014,0.259,0.493,0.054,0.088,0.092
43.738,-79.341,0.054,0.441,0.066,0.322,0.314,0.081,0.085,0.133
43.738,-79.449,0.016,0.228,0,0.174,0.448,0.06,0.161,0.157
43.738,-79.413,0.042,0.366,0,0.331,0.213,0.122,0.129,0.206
43.738,-79.572,0.002,0.512,0.037,0.211,0.423,0.067,0.145,0.118
43.738,-79.296,0.082,0.441,0,0.178,0.417,0.055,0.055,0.295
43.738,-79.427,0.053,0.6,0.004,0.324,0.239,0.086,0.19,0.157
43.738,-79.557,0.069,0.532,0.014,0.159,0.428,0.059,0.292,0.048
43.738,-79.556,0.071,0.446,0.011,0.208,0.447,0.066,0.226,0.041
43.738,-79.317,0.031,0.312,0.088,0.228,0.409,0.09,0.092,0.095
43.738,-79.348,0.094,0.414,0.006,0.636,0.073,0.066,0.12,0.099
43.738,-79.253,0.024,0.523,0.009,0.238,0.669,0.016,0.018,0.05
43.738,-79.326,0.111,0.439,0.021,0.273,0.231,0.143,0.207,0.126
43.738,-79.492,0.022,0.922,0,0.389,0.141,0.059,0.3,0.112
43.738,-79.568,0.11,0.576,0.055,0.161,0.288,0.084,0.326,0.087
43.738,-79.502,0.072,0.459,0.003,0.299,0.295,0.1,0.147,0.156
43.738,-79.498,0.088,0.53,0,0.279,0.175,0.101,0.167,0.278
43.738,-79.575,0.013,0.317,0.006,0.119,0.365,0.025,0.418,0.067
43.738,-79.211,0.21,0.298,0.019,0.218,0.581,0.068,0.051,0.063
43.738,-79.607,0.053,0.467,0.009,0.21,0.296,0.043,0.326,0.117
43.738,-79.31,0.037,0.24,0.052,0.311,0.198,0.192,0.089,0.158
43.738,-79.452,0.007,0.652,0.037,0.175,0.345,0.088,0.218,0.137
43.738,-79.467,0.004,0.202,0.014,0.05,0.736,0.09,0.059,0.051
43.738,-79.509,0.045,0.362,0.02,0.223,0.473,0.046,0.095,0.143
43.738,-79.456,0.078,0.332,0.182,0.248,0.45,0.071,0.001,0.048
43.738,-79.464,0.111,0.687,0.002,0.245,0.254,0.041,0.154,0.304
43.738,-79.571,0.002,0.394,0.04,0.211,0.403,0.072,0.16,0.114
43.738,-79.236,0.039,0.39,0.014,0.19,0.367,0.028,0.293,0.108
43.738,-79.507,0.051,0.427,0.025,0.275,0.316,0.03,0.128,0.225
43.738,-79.606,0.057,0.359,0.008,0.365,0.514,0.02,0.028,0.065
43.738,-79.363,0.082,0.357,0.013,0.367,0.238,0.172,0.071,0.139
43.738,-79.302,0.026,0.369,0.045,0.254,0.386,0.071,0.106,0.138
43.738,-79.512,0.081,0.721,0.012,0.233,0.216,0.073,0.31,0.156
43.738,-79.45,0.014,0.609,0.032,0.184,0.452,0.088,0.119,0.125
43.738,-79.409,0.009,0.296,0.001,0.35,0.172,0.118,0.14,0.219
43.738,-79.491,0.057,0.48,0.003,0.307,0.19,0.081,0.263,0.156
43.738,-79.476,0.038,0.275,0.03,0.301,0.048,0.027,0.525,0.069
43.738,-79.322,0.019,0.34,0.072,0.22,0.16,0.085,0.344,0.12
43.738,-79.563,0.078,0.303,0.012,0.06,0.257,0.081,0.48,0.108
43.738,-79.202,0.007,0.214,0,0.404,0.19,0.232,0.08,0.095
43.738,-79.533,0.096,0.98,0,0,0.253,0.159,0.556,0.032
43.738,-79.304,0.063,0.356,0.014,0.655,0.11,0.049,0.028,0.144
43.738,-79.488,0.064,0.51,0.011,0.304,0.206,0.074,0.112,0.294
43.738,-79.289,0.15,0.609,0,0.228,0.157,0.015,0.088,0.512
43.738,-79.508,0.03,0.358,0.025,0.247,0.416,0.045,0.116,0.152
43.738,-79.445,0.067,0.494,0.007,0.327,0.099,0.072,0.224,0.272
43.738,-79.585,0.042,0.354,0,0.173,0.191,0.062,0.453,0.12
43.738,-79.303,0.003,0.299,0.049,0.209,0.418,0.06,0.112,0.153
43.738,-79.372,0.056,0.385,0.074,0.205,0.406,0.078,0.104,0.133
43.738,-79.246,0.019,0.573,0.049,0.138,0.407,0.059,0.235,0.112
43.738,-79.301,0.048,0.539,0.031,0.423,0.285,0.045,0.074,0.142
43.738,-79.345,0.049,0.341,0.006,0.177,0.257,0.101,0.325,0.134
43.738,-79.321,0.078,0.374,0.007,0.364,0.023,0.019,0.514,0.072
43.738,-79.298,0.068,0.668,0.008,0.209,0.316,0.108,0.092,0.266
43.738,-79.23,0.084,0.458,0,0.325,0.592,0.022,0.015,0.046
43.738,-79.527,0,0.359,0.016,0.094,0.336,0.067,0.344,0.143
43.738,-79.324,0.07,0.336,0,0.086,0.442,0.008,0.361,0.103
43.738,-79.543,0.022,0.352,0.013,0.194,0.358,0.046,0.171,0.218
43.738,-79.497,0.09,0.534,0,0.336,0.184,0.065,0.168,0.247
43.738,-79.57,0.002,0.532,0.047,0.191,0.428,0.067,0.155,0.112
43.738,-79.339,0.015,1.078,0.086,0.222,0.355,0.077,0.126,0.134
43.738,-79.583,0.051,0.341,0.007,0.222,0.305,0.023,0.342,0.101
43.738,-79.554,0.015,0.302,0.031,0.165,0.483,0.062,0.192,0.067
43.738,-79.307,0.026,0.11,0.007,0.507,0.331,0.077,0.016,0.063
43.738,-79.213,0.054,0.275,0.025,0.347,0.428,0.06,0.056,0.083
43.738,-79.327,0.016,0.385,0.012,0.053,0.245,0.106,0.508,0.077
43.738,-79.224,0.014,0.276,0.016,0.409,0.351,0.084,0.074,0.066
43.738,-79.424,0.027,0.538,0.002,0.349,0.152,0.084,0.217,0.196
43.738,-79.626,0.016,0.435,0.043,0.346,0.249,0,0.249,0.113
43.738,-79.47,0.011,0.405,0,0.004,0.625,0.196,0.087,0.088
43.738,-79.325,0.098,0.258,0,0.484,0.11,0.1,0.145,0.161
43.738,-79.306,0.05,0.187,0.023,0.621,0.176,0.028,0.032,0.12
43.738,-79.595,0.052,0.508,0,0.2,0.461,0.009,0.104,0.226
43.738,-79.536,0.013,0.407,0,0.38,0.19,0.013,0.266,0.152
43.738,-79.398,0.214,0.803,0.071,0.571,0.286,0,0,0.072
43.738,-79.24,0.059,0.507,0.013,0.175,0.541,0.055,0.133,0.082
43.738,-79.584,0.085,0.496,0.003,0.238,0.264,0.039,0.344,0.113
43.738,-79.266,0.021,0.219,0.004,0.348,0.526,0.066,0.012,0.046
43.738,-79.599,0.033,0.43,0,0.364,0.191,0.063,0.322,0.06
43.738,-79.597,0.051,0.501,0,0.355,0.182,0,0.395,0.068
43.738,-79.264,0.027,0.391,0,0.358,0.506,0.016,0.045,0.074
43.738,-79.432,0.047,0.498,0.021,0.179,0.264,0.057,0.337,0.142
43.738,-79.453,0.017,0.428,0.029,0.112,0.598,0.077,0.139,0.045
43.738,-79.428,0.034,0.604,0.019,0.299,0.251,0.056,0.201,0.174
43.738,-79.592,0.004,0.32,0.015,0.138,0.457,0.064,0.208,0.118
43.738,-79.517,0.009,1.017,0.024,0.133,0.434,0.071,0.202,0.136
43.738,-79.628,0.002,0.541,0.008,0.079,0.246,0.062,0.429,0.177
43.738,-79.22,0.084,0.369,0.008,0.435,0.378,0.085,0.024,0.07
43.738,-79.292,0.013,0.512,0.025,0.136,0.368,0.05,0.279,0.142
43.738,-79.529,0.012,0.195,0.007,0.085,0.352,0.052,0.373,0.132
43.738,-79.538,0.016,0.51,0,0.334,0.276,0.027,0.241,0.122
43.738,-79.364,0.018,0.251,0.028,0.35,0.222,0.182,0.102,0.117
43.738,-79.234,0.03,0.581,0,0.279,0.596,0.034,0.023,0.069
43.738,-79.586,0.02,0.348,0,0.161,0.096,0.104,0.528,0.112
43.738,-79.598,0.067,0.515,0,0.345,0.174,0,0.405,0.076
43.738,-79.405,0.002,0.456,0.082,0.213,0.36,0.072,0.147,0.126
43.738,-79.541,0.015,0.522,0.011,0.265,0.367,0.043,0.128,0.187
43.738,-79.629,0,0.166,0.001,0.103,0.518,0.111,0.145,0.121
43.738,-79.305,0.031,0.236,0.005,0.702,0.126,0.046,0.045,0.076
43.738,-79.609,0.03,0.327,0.004,0.326,0.315,0.061,0.211,0.083
43.738,-79.214,0.113,0.24,0.01,0.263,0.61,0.105,0,0.013
43.738,-79.622,0.022,0.485,0.002,0.214,0.184,0.013,0.523,0.065
43.738,-79.212,0.096,0.322,0.02,0.284,0.513,0.048,0.07,0.066
43.738,-79.203,0.054,0.34,0,0.485,0.2,0.168,0.066,0.08
43.738,-79.217,0.066,0.591,0.01,0.162,0.496,0.081,0.17,0.08
43.738,-79.249,0.037,0.575,0.034,0.175,0.413,0.059,0.195,0.123
43.738,-79.384,0.033,0.57,0.176,0.189,0.388,0.012,0.219,0.016
43.738,-79.49,0.067,0.455,0.001,0.316,0.289,0.062,0.099,0.232
43.738,-79.404,0.036,0.302,0.037,0.595,0.263,0.038,0.039,0.028
43.738,-79.417,0.022,0.469,0.009,0.415,0.209,0.109,0.096,0.161
43.738,-79.573,0.034,0.671,0.016,0.162,0.364,0.051,0.306,0.101
43.738,-79.271,0.131,0.465,0.022,0.471,0.28,0.042,0.076,0.109
43.738,-79.485,0.017,0.531,0.025,0.148,0.346,0.082,0.267,0.133
43.738,-79.489,0.091,0.406,0.01,0.314,0.234,0.068,0.104,0.271
43.738,-79.349,0.156,0.344,0.012,0.692,0.107,0.042,0.045,0.101
43.738,-79.267,0.019,0.192,0.011,0.369,0.538,0.033,0.006,0.043
43.738,-79.44,0.036,0.385,0.011,0.32,0.189,0.095,0.164,0.222
43.738,-79.288,0.004,0.36,0.109,0.245,0.202,0.036,0.278,0.131
43.738,-79.562,0.09,0.327,0.005,0.098,0.282,0.037,0.521,0.057
43.738,-79.561,0.08,0.369,0.007,0.142,0.348,0.035,0.442,0.027
43.738,-79.279,0.087,0.292,0,0.326,0.526,0.041,0.041,0.067
43.738,-79.519,0.012,0.293,0.022,0.205,0.383,0.069,0.206,0.115
43.738,-79.357,0.019,0.518,0.03,0.277,0.253,0.1,0.191,0.148
43.738,-79.293,0.141,0.548,0.016,0.282,0.574,0.031,0.036,0.061
43.738,-79.434,0.05,0.373,0.021,0.226,0.336,0.079,0.161,0.178
43.738,-79.601,0.015,0.346,0,0.047,0.289,0.136,0.503,0.026
43.738,-79.43,0.005,0.87,0.02,0.125,0.307,0.077,0.328,0.143
43.738,-79.29,0.06,0.386,0,0.54,0.311,0.02,0.07,0.059
43.738,-79.323,0.014,0.278,0.033,0.225,0.13,0.041,0.444,0.127
43.738,-79.513,0.005,0.432,0.031,0.154,0.371,0.094,0.208,0.143
43.738,-79.523,0.021,0.319,0.002,0.198,0.522,0.038,0.105,0.136
43.738,-79.299,0.074,0.77,0.002,0.19,0.159,0.138,0.091,0.42
43.738,-79.351,0.151,0.852,0,0.726,0.069,0.036,0.037,0.133
43.738,-79.361,0.029,0.139,0.027,0.47,0.04,0.287,0.027,0.149
43.738,-79.42,0.055,0.533,0.009,0.276,0.301,0.066,0.23,0.118
43.738,-79.221,0.027,0.176,0,0.342,0.451,0.07,0.051,0.087
43.738,-79.574,0.034,0.36,0.006,0.114,0.346,0.041,0.4,0.093
43.738,-79.593,0.055,0.533,0.007,0.362,0.257,0.026,0.285,0.063
43.738,-79.614,0.128,1.006,0,0.02,0.543,0.008,0.103,0.327
43.738,-79.233,0.071,0.474,0,0.253,0.644,0.019,0.016,0.067
43.738,-79.416,0.069,0.448,0.01,0.4,0.224,0.103,0.105,0.159
43.738,-79.282,0.034,0.391,0,0.386,0.31,0.023,0.132,0.149
43.738,-79.243,0.018,0.489,0.012,0.252,0.497,0.062,0.081,0.097
43.738,-79.219,0,0.107,0.008,0.453,0.252,0.048,0.146,0.093
43.738,-79.399,0.137,0.27,0.099,0.465,0.312,0.068,0.029,0.026
43.738,-79.256,0.214,0.453,0.014,0.097,0.65,0.02,0.139,0.08
43.738,-79.331,0.052,0.392,0.071,0.195,0.351,0.097,0.162,0.125
43.738,-79.454,0.02,0.51,0.018,0.14,0.624,0.052,0.126,0.04
43.738,-79.205,0.027,0.484,0.002,0.303,0.382,0.129,0.088,0.097
43.738,-79.435,0.058,0.512,0.021,0.161,0.169,0.091,0.341,0.217
43.738,-79.555,0.025,0.381,0.01,0.215,0.365,0.042,0.295,0.073
43.738,-79.441,0.021,0.424,0.003,0.349,0.163,0.118,0.153,0.215
43.738,-79.544,0.048,0.46,0.006,0.281,0.275,0.039,0.213,0.187
43.738,-79.235,0.033,0.418,0.013,0.178,0.406,0.038,0.278,0.087
43.738,-79.35,0.179,0.423,0.008,0.709,0.072,0.034,0.032,0.145
43.738,-79.208,0.063,0.4,0.007,0.258,0.563,0.082,0.044,0.046
43.738,-79.503,0.029,0.437,0.003,0.198,0.468,0.089,0.114,0.128
43.738,-79.359,0.006,0.091,0.015,0.363,0.191,0.176,0.082,0.174
43.738,-79.422,0.017,0.401,0.029,0.226,0.445,0.059,0.099,0.142
43.738,-79.377,0.038,1.004,0.219,0.181,0.345,0.058,0.068,0.13
43.738,-79.588,0.02,0.362,0.003,0.166,0.497,0.056,0.213,0.064
43.738,-79.473,0,0,0,0,0.459,0.369,0.047,0.126
43.738,-79.328,0.053,0.435,0,0.005,0.33,0.118,0.508,0.039
43.738,-79.337,0.021,0.334,0.038,0.444,0.2,0.077,0.071,0.17
43.738,-79.252,0.049,0.429,0,0.493,0.284,0.012,0.042,0.168
43.738,-79.553,0.064,0.419,0.012,0.074,0.475,0.042,0.32,0.077
43.729,-79.258,0.033,0.16,0.028,0.136,0.379,0.014,0.387,0.056
43.729,-79.329,0.054,0.414,0.014,0.396,0.259,0.09,0.112,0.129
43.729,-79.26,0.083,0.543,0,0.142,0.775,0.042,0.01,0.031
43.729,-79.417,0.083,0.562,0.004,0.316,0.175,0.099,0.252,0.154
43.729,-79.592,0.088,0.453,0.021,0.175,0.432,0.031,0.233,0.109
43.729,-79.535,0.113,0.468,0.004,0.231,0.309,0.01,0.213,0.233
43.729,-79.298,0.07,0.456,0.029,0.167,0.589,0.026,0.133,0.057
43.729,-79.482,0.064,0.415,0.024,0.182,0.343,0.098,0.223,0.13
43.729,-79.279,0.074,0.421,0.047,0.531,0.333,0.032,0.017,0.04
43.729,-79.394,0.054,0.346,0.022,0.326,0.334,0.121,0.076,0.122
43.729,-79.457,0.008,0.595,0.03,0.129,0.328,0.085,0.27,0.158
43.729,-79.558,0.053,0.305,0,0.057,0.22,0.037,0.621,0.065
43.729,-79.242,0,0,0.077,0,0.077,0,0.615,0.231
